x1,y1,x2,y2,x3,y3,d12,d23,d13,v1,v2,v3
-0.789779,-0.996889,0.792804,-0.103184,0.654280,-0.080498,0.842175,0.639539,0.692154,0.294015,0.221136,0.388322
-0.787847,-0.996845,0.790881,-0.101677,0.652001,-0.079848,0.840852,0.637257,0.689870,0.295455,0.222140,0.386653
-0.785908,-0.996800,0.788949,-0.100174,0.649726,-0.079211,0.839522,0.634966,0.687582,0.296895,0.223149,0.384975
-0.783959,-0.996754,0.787008,-0.098674,0.647454,-0.078585,0.838186,0.632666,0.685289,0.298337,0.224162,0.383288
-0.782002,-0.996709,0.785058,-0.097178,0.645186,-0.077972,0.836845,0.630359,0.682993,0.299780,0.225180,0.381592
-0.780037,-0.996663,0.783100,-0.095686,0.642922,-0.077371,0.835498,0.628045,0.680693,0.301223,0.226202,0.379887
-0.778063,-0.996616,0.781132,-0.094198,0.640662,-0.076782,0.834145,0.625727,0.678389,0.302668,0.227229,0.378173
-0.776081,-0.996569,0.779156,-0.092714,0.638407,-0.076205,0.832785,0.623404,0.676081,0.304114,0.228260,0.376450
-0.774090,-0.996521,0.777171,-0.091234,0.636155,-0.075640,0.831421,0.621078,0.673770,0.305560,0.229296,0.374717
-0.772090,-0.996474,0.775177,-0.089757,0.633909,-0.075087,0.830050,0.618750,0.671456,0.307008,0.230336,0.372975
-0.770082,-0.996425,0.773174,-0.088285,0.631667,-0.074545,0.828673,0.616422,0.669139,0.308457,0.231380,0.371223
-0.768066,-0.996376,0.771163,-0.086816,0.629430,-0.074015,0.827290,0.614094,0.666818,0.309907,0.232429,0.369462
-0.766041,-0.996327,0.769142,-0.085352,0.627198,-0.073496,0.825902,0.611767,0.664496,0.311358,0.233482,0.367692
-0.764007,-0.996277,0.767113,-0.083892,0.624972,-0.072989,0.824508,0.609444,0.662170,0.312810,0.234540,0.365912
-0.761965,-0.996227,0.765076,-0.082435,0.622750,-0.072494,0.823107,0.607124,0.659843,0.314263,0.235602,0.364124
-0.759915,-0.996176,0.763029,-0.080983,0.620535,-0.072009,0.821701,0.604811,0.657513,0.315717,0.236668,0.362325
-0.757856,-0.996125,0.760973,-0.079535,0.618325,-0.071536,0.820289,0.602504,0.655182,0.317172,0.237739,0.360518
-0.755788,-0.996073,0.758909,-0.078091,0.616121,-0.071074,0.818872,0.600206,0.652849,0.318629,0.238814,0.358701
-0.753712,-0.996021,0.756836,-0.076651,0.613923,-0.070623,0.817448,0.597917,0.650514,0.320086,0.239893,0.356875
-0.751628,-0.995969,0.754754,-0.075215,0.611731,-0.070183,0.816018,0.595639,0.648178,0.321545,0.240977,0.355040
-0.749535,-0.995916,0.752664,-0.073784,0.609545,-0.069753,0.814583,0.593374,0.645841,0.323004,0.242064,0.353196
-0.747434,-0.995862,0.750565,-0.072357,0.607366,-0.069334,0.813142,0.591124,0.643503,0.324465,0.243156,0.351343
-0.745325,-0.995808,0.748457,-0.070934,0.605194,-0.068926,0.811695,0.588889,0.641165,0.325927,0.244253,0.349481
-0.743207,-0.995753,0.746340,-0.069515,0.603028,-0.068528,0.810242,0.586671,0.638826,0.327390,0.245353,0.347611
-0.741080,-0.995698,0.744214,-0.068101,0.600869,-0.068141,0.808783,0.584472,0.636487,0.328854,0.246457,0.345733
-0.738945,-0.995643,0.742080,-0.066691,0.598718,-0.067763,0.807318,0.582293,0.634149,0.330319,0.247566,0.343846
-0.736802,-0.995587,0.739937,-0.065285,0.596573,-0.067396,0.805848,0.580137,0.631810,0.331785,0.248679,0.341951
-0.734651,-0.995530,0.737785,-0.063884,0.594436,-0.067039,0.804372,0.578004,0.629473,0.333252,0.249795,0.340049
-0.732491,-0.995473,0.735625,-0.062487,0.592306,-0.066691,0.802890,0.575897,0.627136,0.334721,0.250916,0.338139
-0.730322,-0.995416,0.733455,-0.061095,0.590184,-0.066353,0.801402,0.573817,0.624800,0.336191,0.252040,0.336221
-0.728146,-0.995358,0.731277,-0.059707,0.588070,-0.066025,0.799908,0.571767,0.622466,0.337662,0.253169,0.334297
-0.725961,-0.995299,0.729091,-0.058324,0.585964,-0.065706,0.798408,0.569746,0.620133,0.339133,0.254301,0.332367
-0.723767,-0.995240,0.726895,-0.056945,0.583866,-0.065396,0.796903,0.567758,0.617802,0.340607,0.255437,0.330430
-0.721565,-0.995181,0.724691,-0.055571,0.581775,-0.065095,0.795391,0.565805,0.615473,0.342081,0.256577,0.328488
-0.719355,-0.995121,0.722479,-0.054201,0.579693,-0.064803,0.793874,0.563887,0.613147,0.343556,0.257721,0.326540
-0.717137,-0.995060,0.720257,-0.052836,0.577620,-0.064519,0.792351,0.562007,0.610823,0.345033,0.258869,0.324588
-0.714910,-0.994999,0.718027,-0.051476,0.575555,-0.064244,0.790823,0.560167,0.608503,0.346511,0.260020,0.322631
-0.712675,-0.994938,0.715788,-0.050120,0.573498,-0.063978,0.789288,0.558369,0.606185,0.347990,0.261175,0.320670
-0.710432,-0.994875,0.713541,-0.048769,0.571450,-0.063719,0.787748,0.556613,0.603871,0.349470,0.262333,0.318706
-0.708181,-0.994813,0.711285,-0.047423,0.569411,-0.063469,0.786201,0.554903,0.601561,0.350951,0.263495,0.316739
-0.705921,-0.994750,0.709020,-0.046081,0.567381,-0.063226,0.784649,0.553240,0.599255,0.352434,0.264660,0.314771
-0.703653,-0.994686,0.706747,-0.044744,0.565359,-0.062991,0.783092,0.551626,0.596953,0.353917,0.265829,0.312801
-0.701376,-0.994622,0.704465,-0.043413,0.563347,-0.062764,0.781528,0.550062,0.594656,0.355402,0.267001,0.310830
-0.699092,-0.994557,0.702174,-0.042085,0.561343,-0.062543,0.779958,0.548550,0.592364,0.356888,0.268176,0.308860
-0.696799,-0.994491,0.699875,-0.040763,0.559349,-0.062330,0.778383,0.547093,0.590077,0.358376,0.269355,0.306890
-0.694498,-0.994425,0.697567,-0.039446,0.557364,-0.062123,0.776802,0.545692,0.587795,0.359864,0.270537,0.304922
-0.692189,-0.994359,0.695250,-0.038134,0.555389,-0.061923,0.775215,0.544348,0.585519,0.361354,0.271722,0.302957
-0.689871,-0.994292,0.692925,-0.036826,0.553422,-0.061730,0.773623,0.543064,0.583250,0.362845,0.272910,0.300995
-0.687545,-0.994224,0.690591,-0.035524,0.551465,-0.061542,0.772024,0.541841,0.580986,0.364337,0.274101,0.299038
-0.685212,-0.994156,0.688249,-0.034226,0.549517,-0.061361,0.770420,0.540681,0.578729,0.365831,0.275295,0.297086
-0.682870,-0.994088,0.685898,-0.032934,0.547579,-0.061185,0.768810,0.539585,0.576478,0.367325,0.276492,0.295140
-0.680519,-0.994018,0.683539,-0.031647,0.545650,-0.061015,0.767195,0.538556,0.574235,0.368821,0.277692,0.293201
-0.678161,-0.993949,0.681171,-0.030365,0.543730,-0.060851,0.765573,0.537594,0.571999,0.370318,0.278894,0.291271
-0.675795,-0.993878,0.678794,-0.029088,0.541820,-0.060691,0.763946,0.536701,0.569770,0.371817,0.280100,0.289351
-0.673420,-0.993807,0.676409,-0.027816,0.539919,-0.060536,0.762313,0.535878,0.567550,0.373316,0.281308,0.287441
-0.671037,-0.993736,0.674016,-0.026549,0.538027,-0.060386,0.760674,0.535128,0.565337,0.374817,0.282519,0.285543
-0.668646,-0.993664,0.671614,-0.025288,0.536145,-0.060241,0.759030,0.534450,0.563133,0.376319,0.283732,0.283659
-0.666247,-0.993591,0.669203,-0.024032,0.534272,-0.060100,0.757380,0.533848,0.560937,0.377823,0.284948,0.281788
-0.663840,-0.993518,0.666785,-0.022781,0.532409,-0.059962,0.755724,0.533321,0.558750,0.379327,0.286166,0.279934
-0.661425,-0.993444,0.664357,-0.021535,0.530555,-0.059829,0.754062,0.532871,0.556572,0.380833,0.287387,0.278095
-0.659002,-0.993370,0.661921,-0.020295,0.528709,-0.059699,0.752395,0.532499,0.554403,0.382340,0.288610,0.276276
-0.656571,-0.993295,0.659477,-0.019061,0.526873,-0.059572,0.750722,0.532206,0.552243,0.383849,0.289835,0.274475
-0.654131,-0.993219,0.657024,-0.017831,0.525046,-0.059448,0.749043,0.531992,0.550093,0.385359,0.291063,0.272696
-0.651684,-0.993143,0.654563,-0.016607,0.523228,-0.059328,0.747358,0.531860,0.547953,0.386870,0.292293,0.270938
-0.649229,-0.993066,0.652094,-0.015389,0.521419,-0.059210,0.745668,0.531809,0.545822,0.388382,0.293525,0.269204
-0.646765,-0.992989,0.649616,-0.014176,0.519618,-0.059094,0.743972,0.531840,0.543702,0.389895,0.294759,0.267495
-0.644294,-0.992911,0.647129,-0.012969,0.517826,-0.058980,0.742271,0.531954,0.541592,0.391410,0.295996,0.265812
-0.641815,-0.992832,0.644635,-0.011767,0.516043,-0.058869,0.740563,0.532152,0.539492,0.392927,0.297234,0.264157
-0.639327,-0.992753,0.642132,-0.010571,0.514268,-0.058759,0.738851,0.532433,0.537403,0.394444,0.298475,0.262530
-0.636832,-0.992673,0.639621,-0.009380,0.512501,-0.058651,0.737132,0.532798,0.535325,0.395963,0.299717,0.260934
-0.634329,-0.992593,0.637101,-0.008196,0.510742,-0.058545,0.735408,0.533247,0.533257,0.397483,0.300961,0.259370
-0.631818,-0.992512,0.634573,-0.007017,0.508991,-0.058439,0.733678,0.533781,0.531200,0.399004,0.302208,0.257838
-0.629299,-0.992430,0.632037,-0.005843,0.507248,-0.058335,0.731943,0.534399,0.529154,0.400527,0.303456,0.256341
-0.626772,-0.992348,0.629493,-0.004675,0.505513,-0.058231,0.730202,0.535102,0.527120,0.402051,0.304706,0.254880
-0.624237,-0.992265,0.626940,-0.003514,0.503785,-0.058128,0.728455,0.535889,0.525096,0.403577,0.305958,0.253455
-0.621694,-0.992181,0.624379,-0.002358,0.502064,-0.058025,0.726703,0.536760,0.523084,0.405103,0.307211,0.252068
-0.619144,-0.992097,0.621810,-0.001207,0.500350,-0.057922,0.724945,0.537714,0.521082,0.406631,0.308467,0.250721
-0.616585,-0.992012,0.619233,-0.000063,0.498643,-0.057820,0.723182,0.538752,0.519093,0.408161,0.309724,0.249414
-0.614019,-0.991927,0.616647,0.001075,0.496943,-0.057717,0.721413,0.539873,0.517114,0.409692,0.310983,0.248149
-0.611445,-0.991841,0.614054,0.002208,0.495250,-0.057614,0.719639,0.541077,0.515147,0.411224,0.312244,0.246927
-0.608863,-0.991754,0.611452,0.003334,0.493562,-0.057510,0.717859,0.542362,0.513192,0.412757,0.313507,0.245748
-0.606273,-0.991667,0.608842,0.004454,0.491881,-0.057406,0.716074,0.543728,0.511247,0.414292,0.314772,0.244614
-0.603675,-0.991579,0.606225,0.005569,0.490205,-0.057301,0.714283,0.545174,0.509314,0.415828,0.316038,0.243526
-0.601070,-0.991490,0.603599,0.006677,0.488535,-0.057195,0.712487,0.546699,0.507393,0.417365,0.317306,0.242484
-0.598457,-0.991401,0.600965,0.007779,0.486871,-0.057088,0.710685,0.548303,0.505482,0.418904,0.318576,0.241489
-0.595836,-0.991311,0.598323,0.008875,0.485211,-0.056979,0.708878,0.549984,0.503583,0.420444,0.319847,0.240543
-0.593208,-0.991220,0.595673,0.009965,0.483557,-0.056870,0.707065,0.551741,0.501695,0.421986,0.321121,0.239646
-0.590571,-0.991129,0.593015,0.011049,0.481907,-0.056758,0.705247,0.553573,0.499818,0.423529,0.322396,0.238798
-0.587927,-0.991037,0.590349,0.012126,0.480261,-0.056645,0.703424,0.555479,0.497953,0.425073,0.323673,0.238000
-0.585276,-0.990944,0.587675,0.013197,0.478620,-0.056531,0.701595,0.557457,0.496098,0.426619,0.324952,0.237252
-0.582616,-0.990850,0.584993,0.014262,0.476982,-0.056414,0.699761,0.559507,0.494254,0.428166,0.326233,0.236556
-0.579950,-0.990756,0.582303,0.015321,0.475349,-0.056295,0.697922,0.561627,0.492421,0.429714,0.327515,0.235911
-0.577275,-0.990662,0.579606,0.016373,0.473718,-0.056175,0.696077,0.563815,0.490598,0.431264,0.328800,0.235318
-0.574593,-0.990566,0.576900,0.017419,0.472091,-0.056052,0.694227,0.566069,0.488786,0.432815,0.330086,0.234776
-0.571903,-0.990470,0.574187,0.018458,0.470466,-0.055927,0.692372,0.568390,0.486985,0.434367,0.331375,0.234287
-0.569206,-0.990373,0.571466,0.019491,0.468844,-0.055799,0.690511,0.570774,0.485194,0.435921,0.332665,0.233850
-0.566501,-0.990276,0.568737,0.020518,0.467225,-0.055670,0.688645,0.573221,0.483412,0.437477,0.333958,0.233465
-0.563788,-0.990178,0.566000,0.021538,0.465607,-0.055537,0.686774,0.575728,0.481641,0.439033,0.335252,0.233133
-0.561068,-0.990079,0.563256,0.022551,0.463992,-0.055403,0.684898,0.578295,0.479880,0.440591,0.336549,0.232853
-0.558340,-0.989979,0.560504,0.023558,0.462378,-0.055265,0.683017,0.580919,0.478128,0.442151,0.337848,0.232625
-0.555605,-0.989879,0.557744,0.024558,0.460765,-0.055125,0.681130,0.583598,0.476386,0.443712,0.339149,0.232449
-0.552863,-0.989778,0.554976,0.025552,0.459154,-0.054982,0.679239,0.586332,0.474653,0.445274,0.340452,0.232324
-0.550113,-0.989676,0.552201,0.026539,0.457543,-0.054837,0.677342,0.589119,0.472930,0.446838,0.341757,0.232251
-0.547355,-0.989574,0.549418,0.027519,0.455933,-0.054689,0.675440,0.591956,0.471215,0.448403,0.343065,0.232228
-0.544590,-0.989471,0.546628,0.028493,0.454323,-0.054538,0.673533,0.594842,0.469509,0.449969,0.344375,0.232257
-0.541818,-0.989367,0.543830,0.029460,0.452713,-0.054384,0.671621,0.597775,0.467811,0.451537,0.345687,0.232335
-0.539038,-0.989262,0.541025,0.030420,0.451103,-0.054227,0.669704,0.600754,0.466122,0.453106,0.347002,0.232463
-0.536251,-0.989157,0.538211,0.031373,0.449492,-0.054067,0.667782,0.603777,0.464442,0.454677,0.348319,0.232640
-0.533457,-0.989051,0.535391,0.032320,0.447881,-0.053905,0.665855,0.606842,0.462769,0.456249,0.349639,0.232865
-0.530655,-0.988944,0.532563,0.033259,0.446269,-0.053740,0.663923,0.609947,0.461104,0.457823,0.350961,0.233138
-0.527846,-0.988837,0.529727,0.034192,0.444655,-0.053571,0.661987,0.613091,0.459446,0.459398,0.352286,0.233459
-0.525029,-0.988728,0.526884,0.035118,0.443040,-0.053400,0.660045,0.616272,0.457796,0.460974,0.353613,0.233825
-0.522206,-0.988619,0.524034,0.036037,0.441424,-0.053226,0.658098,0.619489,0.456153,0.462552,0.354943,0.234238
-0.519375,-0.988510,0.521176,0.036948,0.439805,-0.053049,0.656147,0.622739,0.454517,0.464131,0.356276,0.234695
-0.516536,-0.988399,0.518311,0.037853,0.438185,-0.052870,0.654191,0.626021,0.452888,0.465712,0.357611,0.235197
-0.513691,-0.988288,0.515439,0.038751,0.436562,-0.052687,0.652229,0.629333,0.451265,0.467294,0.358949,0.235742
-0.510838,-0.988176,0.512559,0.039642,0.434937,-0.052502,0.650264,0.632674,0.449648,0.468877,0.360290,0.236330
-0.507978,-0.988063,0.509672,0.040525,0.433308,-0.052314,0.648293,0.636042,0.448038,0.470462,0.361634,0.236960
-0.505111,-0.987950,0.506778,0.041402,0.431677,-0.052123,0.646318,0.639435,0.446434,0.472049,0.362980,0.237630
-0.502237,-0.987835,0.503876,0.042271,0.430043,-0.051929,0.644338,0.642853,0.444835,0.473636,0.364330,0.238341
-0.499356,-0.987720,0.500968,0.043133,0.428405,-0.051733,0.642353,0.646292,0.443241,0.475226,0.365682,0.239091
-0.496468,-0.987604,0.498052,0.043988,0.426763,-0.051534,0.640363,0.649752,0.441653,0.476816,0.367038,0.239879
-0.493572,-0.987488,0.495129,0.044835,0.425118,-0.051333,0.638369,0.653232,0.440070,0.478408,0.368396,0.240705
-0.490670,-0.987370,0.492198,0.045676,0.423468,-0.051129,0.636371,0.656729,0.438491,0.480002,0.369757,0.241568
-0.487760,-0.987252,0.489261,0.046509,0.421815,-0.050922,0.634368,0.660243,0.436918,0.481597,0.371122,0.242466
-0.484844,-0.987133,0.486317,0.047334,0.420157,-0.050714,0.632360,0.663771,0.435348,0.483193,0.372490,0.243399
-0.481920,-0.987013,0.483366,0.048153,0.418494,-0.050502,0.630347,0.667313,0.433783,0.484791,0.373860,0.244367
-0.478989,-0.986893,0.480407,0.048963,0.416826,-0.050288,0.628331,0.670867,0.432222,0.486390,0.375234,0.245367
-0.476052,-0.986771,0.477442,0.049767,0.415154,-0.050072,0.626309,0.674431,0.430664,0.487991,0.376612,0.246400
-0.473108,-0.986649,0.474469,0.050563,0.413476,-0.049854,0.624284,0.678004,0.429111,0.489593,0.377992,0.247464
-0.470156,-0.986526,0.471490,0.051351,0.411793,-0.049634,0.622253,0.681586,0.427560,0.491196,0.379376,0.248559
-0.467198,-0.986402,0.468504,0.052132,0.410104,-0.049411,0.620219,0.685174,0.426013,0.492801,0.380763,0.249684
-0.464233,-0.986278,0.465511,0.052906,0.408410,-0.049187,0.618180,0.688767,0.424468,0.494408,0.382153,0.250838
-0.461261,-0.986152,0.462511,0.053671,0.406710,-0.048960,0.616137,0.692364,0.422927,0.496016,0.383547,0.252019
-0.458283,-0.986026,0.459504,0.054429,0.405004,-0.048732,0.614089,0.695964,0.421388,0.497625,0.384944,0.253229
-0.455297,-0.985899,0.456491,0.055180,0.403292,-0.048502,0.612037,0.699565,0.419851,0.499236,0.386344,0.254465
-0.452305,-0.985771,0.453470,0.055923,0.401573,-0.048270,0.609981,0.703167,0.418317,0.500848,0.387748,0.255726
-0.449306,-0.985642,0.450443,0.056658,0.399848,-0.048036,0.607921,0.706768,0.416785,0.502461,0.389156,0.257013
-0.446300,-0.985513,0.447410,0.057385,0.398116,-0.047801,0.605856,0.710367,0.415254,0.504076,0.390567,0.258324
-0.443288,-0.985383,0.444369,0.058105,0.396378,-0.047564,0.603788,0.713963,0.413726,0.505693,0.391981,0.259659
-0.440269,-0.985251,0.441322,0.058817,0.394632,-0.047326,0.601715,0.717555,0.412198,0.507311,0.393399,0.261016
-0.437243,-0.985119,0.438268,0.059521,0.392880,-0.047086,0.599638,0.721142,0.410672,0.508930,0.394820,0.262396
-0.434211,-0.984986,0.435208,0.060217,0.391121,-0.046846,0.597557,0.724722,0.409148,0.510551,0.396245,0.263797
-0.431172,-0.984853,0.432141,0.060905,0.389354,-0.046603,0.595471,0.728295,0.407624,0.512173,0.397674,0.265219
-0.428127,-0.984718,0.429068,0.061585,0.387579,-0.046360,0.593382,0.731860,0.406101,0.513797,0.399106,0.266661
-0.425075,-0.984583,0.425988,0.062258,0.385798,-0.046116,0.591289,0.735415,0.404579,0.515422,0.400541,0.268123
-0.422017,-0.984446,0.422902,0.062922,0.384008,-0.045871,0.589192,0.738960,0.403058,0.517048,0.401981,0.269603
-0.418952,-0.984309,0.419809,0.063579,0.382211,-0.045624,0.587091,0.742493,0.401536,0.518676,0.403424,0.271102
-0.415881,-0.984171,0.416710,0.064227,0.380406,-0.045377,0.584986,0.746015,0.400016,0.520306,0.404871,0.272619
-0.412803,-0.984032,0.413604,0.064867,0.378593,-0.045130,0.582877,0.749523,0.398495,0.521937,0.406321,0.274153
-0.409719,-0.983892,0.410492,0.065499,0.376771,-0.044881,0.580764,0.753018,0.396974,0.523569,0.407775,0.275703
-0.406628,-0.983752,0.407374,0.066123,0.374942,-0.044632,0.578647,0.756497,0.395453,0.525202,0.409233,0.277270
-0.403532,-0.983610,0.404249,0.066739,0.373104,-0.044383,0.576527,0.759961,0.393932,0.526837,0.410694,0.278852
-0.400429,-0.983468,0.401118,0.067347,0.371258,-0.044133,0.574403,0.763408,0.392410,0.528474,0.412159,0.280449
-0.397319,-0.983324,0.397981,0.067946,0.369403,-0.043883,0.572275,0.766838,0.390887,0.530112,0.413628,0.282061
-0.394204,-0.983180,0.394838,0.068537,0.367540,-0.043633,0.570143,0.770250,0.389364,0.531751,0.415101,0.283686
-0.391082,-0.983035,0.391689,0.069120,0.365668,-0.043382,0.568008,0.773643,0.387841,0.533392,0.416577,0.285326
-0.387954,-0.982889,0.388533,0.069694,0.363787,-0.043132,0.565869,0.777016,0.386316,0.535034,0.418057,0.286978
-0.384820,-0.982742,0.385372,0.070260,0.361897,-0.042882,0.563726,0.780369,0.384790,0.536678,0.419541,0.288644
-0.381679,-0.982594,0.382204,0.070818,0.359999,-0.042631,0.561580,0.783701,0.383263,0.538323,0.421028,0.290321
-0.378533,-0.982445,0.379030,0.071367,0.358091,-0.042381,0.559431,0.787011,0.381735,0.539969,0.422520,0.292010
-0.375381,-0.982296,0.375851,0.071908,0.356174,-0.042132,0.557277,0.790298,0.380206,0.541617,0.424015,0.293711
-0.372222,-0.982145,0.372665,0.072441,0.354248,-0.041882,0.555121,0.793562,0.378675,0.543266,0.425514,0.295423
-0.369058,-0.981994,0.369474,0.072964,0.352313,-0.041634,0.552960,0.796803,0.377142,0.544917,0.427016,0.297146
-0.365887,-0.981841,0.366276,0.073480,0.350368,-0.041385,0.550797,0.800018,0.375608,0.546568,0.428523,0.298879
-0.362711,-0.981688,0.363073,0.073986,0.348414,-0.041138,0.548630,0.803209,0.374072,0.548222,0.430033,0.300622
-0.359529,-0.981534,0.359864,0.074484,0.346450,-0.040891,0.546459,0.806374,0.372534,0.549877,0.431547,0.302375
-0.356341,-0.981378,0.356649,0.074974,0.344477,-0.040645,0.544286,0.809512,0.370994,0.551533,0.433065,0.304137
-0.353147,-0.981222,0.353428,0.075455,0.342494,-0.040400,0.542109,0.812624,0.369453,0.553190,0.434587,0.305909
-0.349947,-0.981065,0.350202,0.075927,0.340502,-0.040156,0.539928,0.815708,0.367909,0.554849,0.436112,0.307689
-0.346741,-0.980907,0.346970,0.076390,0.338500,-0.039913,0.537745,0.818764,0.366363,0.556509,0.437641,0.309477
-0.343530,-0.980748,0.343732,0.076844,0.336488,-0.039672,0.535558,0.821791,0.364815,0.558171,0.439174,0.311274
-0.340313,-0.980588,0.340489,0.077290,0.334466,-0.039431,0.533368,0.824789,0.363265,0.559834,0.440711,0.313078
-0.337091,-0.980427,0.337240,0.077727,0.332434,-0.039192,0.531175,0.827757,0.361712,0.561498,0.442252,0.314890
-0.333862,-0.980265,0.333986,0.078155,0.330393,-0.038955,0.528979,0.830695,0.360157,0.563164,0.443796,0.316710
-0.330629,-0.980103,0.330726,0.078574,0.328341,-0.038719,0.526780,0.833602,0.358600,0.564831,0.445344,0.318537
-0.327389,-0.979939,0.327461,0.078984,0.326279,-0.038485,0.524578,0.836478,0.357040,0.566499,0.446896,0.320370
-0.324144,-0.979774,0.324190,0.079385,0.324207,-0.038252,0.522373,0.839322,0.355477,0.568169,0.448451,0.322210
-0.320894,-0.979608,0.320914,0.079777,0.322126,-0.038021,0.520165,0.842134,0.353912,0.569840,0.450011,0.324057
-0.317638,-0.979441,0.317633,0.080160,0.320033,-0.037793,0.517954,0.844913,0.352344,0.571513,0.451574,0.325910
-0.314377,-0.979274,0.314346,0.080534,0.317931,-0.037566,0.515740,0.847659,0.350773,0.573186,0.453141,0.327769
-0.311111,-0.979105,0.311054,0.080899,0.315818,-0.037341,0.513523,0.850371,0.349200,0.574861,0.454712,0.329633
-0.307839,-0.978935,0.307757,0.081255,0.313696,-0.037119,0.511303,0.853049,0.347624,0.576538,0.456286,0.331504
-0.304562,-0.978765,0.304454,0.081602,0.311562,-0.036898,0.509081,0.855693,0.346045,0.578215,0.457864,0.333379
-0.301279,-0.978593,0.301147,0.081939,0.309419,-0.036680,0.506855,0.858302,0.344463,0.579894,0.459446,0.335260
-0.297991,-0.978420,0.297834,0.082267,0.307265,-0.036465,0.504628,0.860876,0.342878,0.581575,0.461031,0.337146
-0.294699,-0.978247,0.294517,0.082586,0.305100,-0.036252,0.502397,0.863414,0.341291,0.583256,0.462621,0.339037
-0.291401,-0.978072,0.291194,0.082896,0.302925,-0.036041,0.500164,0.865916,0.339700,0.584939,0.464214,0.340933
